,Station,Depth,Filter,MGT,Transcripts,Gene,Ocean_and_sea_regions,Reads_per_Kb_per_million_mapped_reads
2233,72,DCM,180 to 2000,38,1.4e-07,dsyb,South Atlantic Ocean,140.0
2234,122,SRF,5 to 20,58,1.92e-07,dsyb,South Pacific Ocean,192.0
2235,122,SRF,5 to 20,44,6.35e-07,dsyb,South Pacific Ocean,635.0
2236,18,SRF,0.8 to 5,66,5.19e-07,dsyb,Mediterranean Sea,519.0
2237,18,SRF,0.8 to 5,178,0.0,dsyb,Mediterranean Sea,0.0
2238,18,SRF,0.8 to 5,13,2.7600000000000004e-07,dsyb,Mediterranean Sea,276.00000000000006
2239,18,SRF,0.8 to 5,36,1.71e-06,dsyb,Mediterranean Sea,1710.0
2240,102,DCM,5 to 20,44,4.53e-07,dsyb,South Pacific Ocean,453.0
2241,81,SRF,20 to 180,112,0.0,dsyb,Southern Ocean (S of 40S),0.0
2242,81,SRF,20 to 180,1580,0.0,dsyb,Southern Ocean (S of 40S),0.0
2243,81,SRF,20 to 180,13,2.8999999999999998e-08,dsyb,Southern Ocean (S of 40S),29.0
2244,92,SRF,0.8 to 5,13,8.3e-08,dsyb,South Pacific Ocean,83.0
2245,92,SRF,0.8 to 5,44,8.25e-08,dsyb,South Pacific Ocean,82.5
2246,92,SRF,0.8 to 5,112,0.0,dsyb,South Pacific Ocean,0.0
2247,92,SRF,0.8 to 5,58,2.53e-07,dsyb,South Pacific Ocean,253.0
2248,92,SRF,0.8 to 5,4,1.0099999999999999e-07,dsyb,South Pacific Ocean,100.99999999999999
2249,92,SRF,0.8 to 5,66,3.24e-08,dsyb,South Pacific Ocean,32.4
2250,135,SRF,20 to 180,179,5.870000000000001e-07,dsyb,North Pacific Ocean,587.0
2251,135,SRF,20 to 180,58,2.01e-07,dsyb,North Pacific Ocean,201.0
2252,135,SRF,20 to 180,188,3.39e-07,dsyb,North Pacific Ocean,339.0
2253,135,SRF,20 to 180,166,9.159999999999999e-07,dsyb,North Pacific Ocean,915.9999999999999
2254,135,SRF,20 to 180,24,1.57e-07,dsyb,North Pacific Ocean,157.0
2255,135,SRF,20 to 180,44,3.97e-07,dsyb,North Pacific Ocean,397.0
2256,135,SRF,20 to 180,59,1.57e-07,dsyb,North Pacific Ocean,157.0
2257,39,SRF,20 to 180,166,9.53e-08,dsyb,Indian Ocean,95.3
2258,39,SRF,20 to 180,179,7.67e-08,dsyb,Indian Ocean,76.7
2259,146,SRF,180 to 2000,2493,0.0,dsyb,North Atlantic Ocean,0.0
2260,146,SRF,180 to 2000,38,2.5299999999999998e-08,dsyb,North Atlantic Ocean,25.299999999999997
2261,145,SRF,180 to 2000,2493,0.0,dsyb,North Atlantic Ocean,0.0
2262,145,SRF,180 to 2000,1255,2.8999999999999998e-08,dsyb,North Atlantic Ocean,29.0
2263,145,SRF,180 to 2000,38,2.9500000000000003e-08,dsyb,North Atlantic Ocean,29.500000000000004
2264,145,SRF,180 to 2000,747,2.57e-08,dsyb,North Atlantic Ocean,25.7
2265,111,DCM,0.8 to 5,44,6.88e-07,dsyb,South Pacific Ocean,688.0
2266,111,DCM,0.8 to 5,332,1.67e-07,dsyb,South Pacific Ocean,167.0
2267,111,DCM,0.8 to 5,58,0.0,dsyb,South Pacific Ocean,0.0
2268,38,DCM,0.8 to 5,332,1.08e-07,dsyb,Indian Ocean,108.0
2269,38,DCM,0.8 to 5,2743,2.48e-08,dsyb,Indian Ocean,24.8
2270,38,DCM,0.8 to 5,179,1.13e-05,dsyb,Indian Ocean,11300.0
2271,38,DCM,0.8 to 5,66,1.46e-06,dsyb,Indian Ocean,1460.0
2272,38,DCM,0.8 to 5,44,2.35e-06,dsyb,Indian Ocean,2350.0
2273,38,DCM,0.8 to 5,178,0.0,dsyb,Indian Ocean,0.0
2274,38,DCM,0.8 to 5,58,7.76e-08,dsyb,Indian Ocean,77.6
2275,38,DCM,0.8 to 5,188,1.97e-07,dsyb,Indian Ocean,197.0
2276,38,DCM,0.8 to 5,36,0.0,dsyb,Indian Ocean,0.0
2277,38,DCM,0.8 to 5,166,3.16e-05,dsyb,Indian Ocean,31600.000000000004
2278,7,DCM,20 to 180,46,0.0,dsyb,Mediterranean Sea,0.0
2279,64,SRF,5 to 20,1580,0.0,dsyb,Indian Ocean,0.0
2280,65,SRF,180 to 2000,166,3.44e-08,dsyb,Indian Ocean,34.4
2281,65,SRF,180 to 2000,2493,0.0,dsyb,Indian Ocean,0.0
2282,65,SRF,180 to 2000,38,3.5e-08,dsyb,Indian Ocean,35.0
2283,65,SRF,180 to 2000,58,1.94e-08,dsyb,Indian Ocean,19.4
2284,66,SRF,0.8 to 5,36,0.0,dsyb,South Atlantic Ocean,0.0
2285,66,SRF,0.8 to 5,44,4e-07,dsyb,South Atlantic Ocean,400.0
2286,66,SRF,0.8 to 5,178,0.0,dsyb,South Atlantic Ocean,0.0
2287,66,SRF,0.8 to 5,66,1.99e-07,dsyb,South Atlantic Ocean,199.0
2288,98,SRF,180 to 2000,2493,0.0,dsyb,South Pacific Ocean,0.0
2289,131,DCM,20 to 180,44,3.83e-08,dsyb,North Pacific Ocean,38.3
2290,131,DCM,20 to 180,12,0.0,dsyb,North Pacific Ocean,0.0
2291,131,DCM,20 to 180,46,0.0,dsyb,North Pacific Ocean,0.0
2292,131,DCM,20 to 180,179,6.79e-08,dsyb,North Pacific Ocean,67.9
2293,100,SRF,180 to 2000,58,2.19e-08,dsyb,South Pacific Ocean,21.900000000000002
2294,100,SRF,180 to 2000,2493,0.0,dsyb,South Pacific Ocean,0.0
2295,100,SRF,180 to 2000,44,1.34e-07,dsyb,South Pacific Ocean,134.0
2296,7,DCM,5 to 20,12,0.0,dsyb,Mediterranean Sea,0.0
2297,80,SRF,0.8 to 5,36,5.11e-08,dsyb,Southern Ocean (S of 40S),51.1
2298,80,SRF,0.8 to 5,178,0.0,dsyb,Southern Ocean (S of 40S),0.0
2299,80,SRF,0.8 to 5,29,3.95e-06,dsyb,Southern Ocean (S of 40S),3950.0000000000005
2300,80,SRF,0.8 to 5,66,9.99e-08,dsyb,Southern Ocean (S of 40S),99.9
2301,150,SRF,180 to 2000,38,3.2799999999999996e-08,dsyb,North Atlantic Ocean,32.8
2302,150,SRF,180 to 2000,2493,0.0,dsyb,North Atlantic Ocean,0.0
2303,142,DCM,180 to 2000,38,4.5e-08,dsyb,North Atlantic Ocean,45.0
2304,142,DCM,180 to 2000,46,0.0,dsyb,North Atlantic Ocean,0.0
2305,7,SRF,20 to 180,46,0.0,dsyb,Mediterranean Sea,0.0
2306,128,SRF,0.8 to 5,58,5.51e-08,dsyb,North Pacific Ocean,55.099999999999994
2307,128,SRF,0.8 to 5,166,2.23e-07,dsyb,North Pacific Ocean,223.0
2308,128,SRF,0.8 to 5,36,5.03e-08,dsyb,North Pacific Ocean,50.3
2309,128,SRF,0.8 to 5,225,3.5699999999999995e-08,dsyb,North Pacific Ocean,35.699999999999996
2310,128,SRF,0.8 to 5,179,8.84e-08,dsyb,North Pacific Ocean,88.39999999999999
2311,128,SRF,0.8 to 5,2743,3.88e-08,dsyb,North Pacific Ocean,38.8
2312,128,SRF,0.8 to 5,66,4.06e-07,dsyb,North Pacific Ocean,406.0
2313,128,SRF,0.8 to 5,44,6.63e-06,dsyb,North Pacific Ocean,6630.0
2314,25,DCM,20 to 180,35,0.0,dsyb,Mediterranean Sea,0.0
2315,25,DCM,20 to 180,59,2.8300000000000002e-08,dsyb,Mediterranean Sea,28.3
2316,25,DCM,20 to 180,44,2.25e-08,dsyb,Mediterranean Sea,22.5
2317,25,DCM,20 to 180,12,0.0,dsyb,Mediterranean Sea,0.0
2318,38,DCM,20 to 180,46,0.0,dsyb,Indian Ocean,0.0
2319,38,DCM,20 to 180,179,7.07e-08,dsyb,Indian Ocean,70.7
2320,38,DCM,20 to 180,44,3.96e-08,dsyb,Indian Ocean,39.599999999999994
2321,38,DCM,20 to 180,188,5.76e-08,dsyb,Indian Ocean,57.6
2322,38,DCM,20 to 180,166,3.2200000000000005e-07,dsyb,Indian Ocean,322.00000000000006
2323,38,DCM,20 to 180,12,0.0,dsyb,Indian Ocean,0.0
2324,25,SRF,0.8 to 5,36,1.0199999999999999e-07,dsyb,Mediterranean Sea,101.99999999999999
2325,142,SRF,20 to 180,12,0.0,dsyb,North Atlantic Ocean,0.0
2326,142,SRF,20 to 180,46,0.0,dsyb,North Atlantic Ocean,0.0
2327,142,SRF,20 to 180,58,0.0,dsyb,North Atlantic Ocean,0.0
2328,7,SRF,0.8 to 5,66,6.67e-08,dsyb,Mediterranean Sea,66.69999999999999
2329,7,SRF,0.8 to 5,36,0.0,dsyb,Mediterranean Sea,0.0
2330,148,SRF,20 to 180,38,2.7e-08,dsyb,North Atlantic Ocean,27.0
2331,148,SRF,20 to 180,66,2.46e-08,dsyb,North Atlantic Ocean,24.599999999999998
2332,148,SRF,20 to 180,12,0.0,dsyb,North Atlantic Ocean,0.0
2333,148,SRF,20 to 180,2493,0.0,dsyb,North Atlantic Ocean,0.0
2334,70,SRF,0.8 to 5,36,3.78e-08,dsyb,South Atlantic Ocean,37.800000000000004
2335,70,SRF,0.8 to 5,44,5.85e-07,dsyb,South Atlantic Ocean,585.0
2336,70,SRF,0.8 to 5,332,1.49e-07,dsyb,South Atlantic Ocean,149.0
2337,70,SRF,0.8 to 5,66,2.1e-07,dsyb,South Atlantic Ocean,210.0
2338,70,SRF,0.8 to 5,58,3.14e-08,dsyb,South Atlantic Ocean,31.400000000000002
2339,9,DCM,0.8 to 5,166,2.3399999999999998e-07,dsyb,Mediterranean Sea,233.99999999999997
2340,9,DCM,0.8 to 5,36,3.69e-07,dsyb,Mediterranean Sea,369.0
2341,9,DCM,0.8 to 5,58,1.0300000000000001e-07,dsyb,Mediterranean Sea,103.00000000000001
2342,9,DCM,0.8 to 5,24,1.36e-07,dsyb,Mediterranean Sea,136.0
2343,9,DCM,0.8 to 5,44,1.09e-06,dsyb,Mediterranean Sea,1090.0
2344,9,DCM,0.8 to 5,178,0.0,dsyb,Mediterranean Sea,0.0
2345,9,DCM,0.8 to 5,179,9.02e-08,dsyb,Mediterranean Sea,90.2
2346,9,DCM,0.8 to 5,66,9.56e-07,dsyb,Mediterranean Sea,956.0
2347,145,SRF,0.8 to 5,44,5.75e-08,dsyb,North Atlantic Ocean,57.5
2348,145,SRF,0.8 to 5,13,1.8399999999999998e-07,dsyb,North Atlantic Ocean,183.99999999999997
2349,145,SRF,0.8 to 5,66,4.03e-07,dsyb,North Atlantic Ocean,403.0
2350,145,SRF,0.8 to 5,225,5.11e-08,dsyb,North Atlantic Ocean,51.1
2351,145,SRF,0.8 to 5,36,3.34e-07,dsyb,North Atlantic Ocean,334.0
2352,145,SRF,0.8 to 5,1255,4.32e-08,dsyb,North Atlantic Ocean,43.2
2353,145,SRF,0.8 to 5,4,7.06e-07,dsyb,North Atlantic Ocean,706.0
2354,145,SRF,0.8 to 5,58,1.7699999999999998e-07,dsyb,North Atlantic Ocean,176.99999999999997
2355,145,SRF,0.8 to 5,67,0.0,dsyb,North Atlantic Ocean,0.0
2356,145,SRF,0.8 to 5,747,2.3600000000000002e-07,dsyb,North Atlantic Ocean,236.00000000000003
2357,111,DCM,20 to 180,46,0.0,dsyb,South Pacific Ocean,0.0
2358,111,DCM,20 to 180,332,2.66e-08,dsyb,South Pacific Ocean,26.6
2359,111,DCM,20 to 180,44,1.75e-07,dsyb,South Pacific Ocean,175.0
2360,111,DCM,20 to 180,2493,0.0,dsyb,South Pacific Ocean,0.0
2361,111,DCM,20 to 180,12,0.0,dsyb,South Pacific Ocean,0.0
2362,151,DCM,180 to 2000,2493,0.0,dsyb,North Atlantic Ocean,0.0
2363,68,SRF,5 to 20,1580,0.0,dsyb,South Atlantic Ocean,0.0
2364,68,SRF,5 to 20,58,2.7200000000000002e-08,dsyb,South Atlantic Ocean,27.200000000000003
2365,68,SRF,5 to 20,1255,3.85e-08,dsyb,South Atlantic Ocean,38.5
2366,68,SRF,5 to 20,44,8.86e-08,dsyb,South Atlantic Ocean,88.6
2367,68,SRF,5 to 20,12,0.0,dsyb,South Atlantic Ocean,0.0
2368,123,SRF,20 to 180,2493,0.0,dsyb,South Pacific Ocean,0.0
2369,123,SRF,20 to 180,44,3.5899999999999997e-07,dsyb,South Pacific Ocean,359.0
2370,84,SRF,180 to 2000,13,4.61e-06,dsyb,Southern Ocean (S of 40S),4610.0
2371,84,SRF,180 to 2000,85,0.0,dsyb,Southern Ocean (S of 40S),0.0
2372,84,SRF,180 to 2000,74,5.29e-07,dsyb,Southern Ocean (S of 40S),529.0
2373,84,SRF,180 to 2000,112,0.0,dsyb,Southern Ocean (S of 40S),0.0
2374,84,SRF,180 to 2000,4,3.71e-06,dsyb,Southern Ocean (S of 40S),3710.0
2375,84,SRF,180 to 2000,67,8.47e-07,dsyb,Southern Ocean (S of 40S),847.0
2376,84,SRF,180 to 2000,30,1.1800000000000001e-07,dsyb,Southern Ocean (S of 40S),118.00000000000001
2377,64,DCM,20 to 180,12,0.0,dsyb,Indian Ocean,0.0
2378,64,DCM,20 to 180,46,0.0,dsyb,Indian Ocean,0.0
2379,65,DCM,5 to 20,58,0.0,dsyb,Indian Ocean,0.0
2380,65,DCM,5 to 20,66,3.34e-08,dsyb,Indian Ocean,33.4
2381,65,DCM,5 to 20,178,0.0,dsyb,Indian Ocean,0.0
2382,149,SRF,20 to 180,46,0.0,dsyb,North Atlantic Ocean,0.0
2383,149,SRF,20 to 180,12,0.0,dsyb,North Atlantic Ocean,0.0
2384,149,SRF,20 to 180,2493,0.0,dsyb,North Atlantic Ocean,0.0
2385,22,DCM,0.8 to 5,2743,2.58e-08,dsyb,Mediterranean Sea,25.8
2386,22,DCM,0.8 to 5,66,3.49e-08,dsyb,Mediterranean Sea,34.9
2387,22,DCM,0.8 to 5,12,0.0,dsyb,Mediterranean Sea,0.0
2388,22,DCM,0.8 to 5,24,2.58e-08,dsyb,Mediterranean Sea,25.8
2389,22,DCM,0.8 to 5,36,1.2e-07,dsyb,Mediterranean Sea,119.99999999999999
2390,22,DCM,0.8 to 5,44,2.77e-08,dsyb,Mediterranean Sea,27.7
2391,70,SRF,180 to 2000,46,0.0,dsyb,South Atlantic Ocean,0.0
2392,70,SRF,180 to 2000,44,3.07e-08,dsyb,South Atlantic Ocean,30.699999999999996
2393,70,SRF,180 to 2000,2493,0.0,dsyb,South Atlantic Ocean,0.0
2394,78,SRF,20 to 180,178,0.0,dsyb,South Atlantic Ocean,0.0
2395,78,SRF,20 to 180,29,6.12e-08,dsyb,South Atlantic Ocean,61.2
2396,78,SRF,20 to 180,12,0.0,dsyb,South Atlantic Ocean,0.0
2397,41,SRF,180 to 2000,44,1.74e-07,dsyb,Indian Ocean,174.0
2398,25,DCM,0.8 to 5,178,0.0,dsyb,Mediterranean Sea,0.0
2399,25,DCM,0.8 to 5,225,5.89e-08,dsyb,Mediterranean Sea,58.9
2400,25,DCM,0.8 to 5,36,9.8e-08,dsyb,Mediterranean Sea,98.0
2401,25,DCM,0.8 to 5,66,1.94e-07,dsyb,Mediterranean Sea,194.0
2402,39,DCM,20 to 180,166,2.63e-08,dsyb,Indian Ocean,26.3
2403,68,DCM,5 to 20,12,0.0,dsyb,South Atlantic Ocean,0.0
2404,68,DCM,5 to 20,44,2.56e-08,dsyb,South Atlantic Ocean,25.6
2405,98,DCM,5 to 20,44,1.73e-07,dsyb,South Pacific Ocean,173.0
2406,82,SRF,5 to 20,13,3.91e-06,dsyb,Southern Ocean (S of 40S),3910.0
2407,82,SRF,5 to 20,85,0.0,dsyb,Southern Ocean (S of 40S),0.0
2408,82,SRF,5 to 20,74,4.26e-08,dsyb,Southern Ocean (S of 40S),42.599999999999994
2409,82,SRF,5 to 20,112,0.0,dsyb,Southern Ocean (S of 40S),0.0
2410,82,SRF,5 to 20,4,4.96e-07,dsyb,Southern Ocean (S of 40S),496.0
2411,82,SRF,5 to 20,30,1.0699999999999999e-07,dsyb,Southern Ocean (S of 40S),106.99999999999999
2412,82,SRF,5 to 20,67,3.78e-08,dsyb,Southern Ocean (S of 40S),37.800000000000004
2413,85,DCM,0.8 to 5,13,1.0300000000000001e-07,dsyb,Southern Ocean (S of 40S),103.00000000000001
2414,85,DCM,0.8 to 5,85,0.0,dsyb,Southern Ocean (S of 40S),0.0
2415,85,DCM,0.8 to 5,74,7.21e-08,dsyb,Southern Ocean (S of 40S),72.10000000000001
2416,85,DCM,0.8 to 5,112,0.0,dsyb,Southern Ocean (S of 40S),0.0
2417,85,DCM,0.8 to 5,4,1.18e-06,dsyb,Southern Ocean (S of 40S),1180.0
2418,85,DCM,0.8 to 5,67,1.67e-07,dsyb,Southern Ocean (S of 40S),167.0
2419,85,DCM,0.8 to 5,30,0.0,dsyb,Southern Ocean (S of 40S),0.0
2420,110,SRF,5 to 20,44,4.8e-07,dsyb,South Pacific Ocean,479.99999999999994
2421,110,SRF,5 to 20,332,4.7800000000000005e-08,dsyb,South Pacific Ocean,47.800000000000004
2422,110,SRF,5 to 20,46,0.0,dsyb,South Pacific Ocean,0.0
2423,125,SRF,5 to 20,2493,0.0,dsyb,South Pacific Ocean,0.0
2424,125,SRF,5 to 20,44,1.01e-06,dsyb,South Pacific Ocean,1010.0000000000001
2425,125,SRF,5 to 20,58,7.16e-08,dsyb,South Pacific Ocean,71.60000000000001
2426,125,SRF,5 to 20,1580,0.0,dsyb,South Pacific Ocean,0.0
2427,109,SRF,5 to 20,36,0.0,dsyb,North Pacific Ocean,0.0
2428,109,SRF,5 to 20,166,1.0900000000000001e-07,dsyb,North Pacific Ocean,109.00000000000001
2429,109,SRF,5 to 20,44,7.990000000000001e-07,dsyb,North Pacific Ocean,799.0000000000001
2430,109,SRF,5 to 20,179,4.87e-08,dsyb,North Pacific Ocean,48.7
2431,109,SRF,5 to 20,1580,0.0,dsyb,North Pacific Ocean,0.0
2432,109,SRF,5 to 20,58,3.67e-08,dsyb,North Pacific Ocean,36.699999999999996
2433,147,SRF,20 to 180,12,0.0,dsyb,North Atlantic Ocean,0.0
2434,147,SRF,20 to 180,2493,0.0,dsyb,North Atlantic Ocean,0.0
2435,36,SRF,0.8 to 5,44,1.29e-07,dsyb,Indian Ocean,129.0
2436,36,SRF,0.8 to 5,36,3.2200000000000004e-08,dsyb,Indian Ocean,32.2
2437,36,SRF,0.8 to 5,166,2.32e-06,dsyb,Indian Ocean,2320.0
2438,36,SRF,0.8 to 5,46,0.0,dsyb,Indian Ocean,0.0
2439,36,SRF,0.8 to 5,58,0.0,dsyb,Indian Ocean,0.0
2440,36,SRF,0.8 to 5,66,3.6299999999999995e-07,dsyb,Indian Ocean,362.99999999999994
2441,36,SRF,0.8 to 5,179,9.159999999999999e-07,dsyb,Indian Ocean,915.9999999999999
2442,138,SRF,5 to 20,44,9.18e-08,dsyb,North Pacific Ocean,91.8
2443,143,SRF,180 to 2000,2493,0.0,dsyb,North Atlantic Ocean,0.0
2444,143,SRF,180 to 2000,38,5.2300000000000005e-08,dsyb,North Atlantic Ocean,52.300000000000004
2445,136,SRF,20 to 180,44,1.51e-07,dsyb,North Pacific Ocean,151.0
2446,136,SRF,20 to 180,46,0.0,dsyb,North Pacific Ocean,0.0
2447,82,DCM,180 to 2000,67,7.1e-08,dsyb,Southern Ocean (S of 40S),71.0
2448,82,DCM,180 to 2000,30,2.22e-07,dsyb,Southern Ocean (S of 40S),222.0
2449,82,DCM,180 to 2000,4,8.04e-07,dsyb,Southern Ocean (S of 40S),804.0
2450,82,DCM,180 to 2000,112,0.0,dsyb,Southern Ocean (S of 40S),0.0
2451,82,DCM,180 to 2000,74,4.56e-08,dsyb,Southern Ocean (S of 40S),45.6
2452,82,DCM,180 to 2000,85,0.0,dsyb,Southern Ocean (S of 40S),0.0
2453,82,DCM,180 to 2000,13,3.78e-06,dsyb,Southern Ocean (S of 40S),3780.0
2454,22,DCM,180 to 2000,35,0.0,dsyb,Mediterranean Sea,0.0
2455,51,SRF,0.8 to 5,2743,9.55e-08,dsyb,Indian Ocean,95.5
2456,51,SRF,0.8 to 5,66,2.3600000000000002e-07,dsyb,Indian Ocean,236.00000000000003
2457,51,SRF,0.8 to 5,36,8.93e-08,dsyb,Indian Ocean,89.3
2458,51,SRF,0.8 to 5,29,4.7600000000000003e-07,dsyb,Indian Ocean,476.0
2459,18,DCM,5 to 20,24,1.33e-07,dsyb,Mediterranean Sea,133.0
2460,18,DCM,5 to 20,36,0.0,dsyb,Mediterranean Sea,0.0
2461,18,DCM,5 to 20,12,0.0,dsyb,Mediterranean Sea,0.0
2462,18,DCM,5 to 20,46,0.0,dsyb,Mediterranean Sea,0.0
2463,109,DCM,0.8 to 5,332,9.1e-08,dsyb,North Pacific Ocean,91.0
2464,109,DCM,0.8 to 5,2743,1.2099999999999998e-07,dsyb,North Pacific Ocean,120.99999999999999
2465,109,DCM,0.8 to 5,179,3.16e-08,dsyb,North Pacific Ocean,31.599999999999998
2466,109,DCM,0.8 to 5,66,9.51e-08,dsyb,North Pacific Ocean,95.1
2467,109,DCM,0.8 to 5,44,2.6e-06,dsyb,North Pacific Ocean,2600.0
2468,109,DCM,0.8 to 5,46,0.0,dsyb,North Pacific Ocean,0.0
2469,109,DCM,0.8 to 5,58,3.96e-08,dsyb,North Pacific Ocean,39.599999999999994
2470,109,DCM,0.8 to 5,36,3.0499999999999995e-08,dsyb,North Pacific Ocean,30.499999999999996
2471,109,DCM,0.8 to 5,166,1.2699999999999999e-07,dsyb,North Pacific Ocean,126.99999999999999
2472,30,SRF,5 to 20,12,0.0,dsyb,Mediterranean Sea,0.0
2473,98,DCM,20 to 180,12,0.0,dsyb,South Pacific Ocean,0.0
2474,98,DCM,20 to 180,2493,0.0,dsyb,South Pacific Ocean,0.0
2475,98,DCM,20 to 180,112,0.0,dsyb,South Pacific Ocean,0.0
2476,98,DCM,20 to 180,4,0.0,dsyb,South Pacific Ocean,0.0
2477,83,SRF,180 to 2000,13,4.6399999999999997e-07,dsyb,Southern Ocean (S of 40S),464.0
2478,83,SRF,180 to 2000,4,2.8e-07,dsyb,Southern Ocean (S of 40S),280.0
2479,83,SRF,180 to 2000,67,0.0,dsyb,Southern Ocean (S of 40S),0.0
2480,83,SRF,180 to 2000,112,0.0,dsyb,Southern Ocean (S of 40S),0.0
2481,78,SRF,180 to 2000,2493,0.0,dsyb,South Atlantic Ocean,0.0
2482,78,SRF,180 to 2000,38,2.94e-08,dsyb,South Atlantic Ocean,29.4
2483,131,SRF,20 to 180,44,4.51e-08,dsyb,North Pacific Ocean,45.1
2484,131,SRF,20 to 180,46,0.0,dsyb,North Pacific Ocean,0.0
2485,102,DCM,0.8 to 5,44,4.11e-06,dsyb,South Pacific Ocean,4110.0
2486,102,DCM,0.8 to 5,178,0.0,dsyb,South Pacific Ocean,0.0
2487,102,DCM,0.8 to 5,66,2.4e-07,dsyb,South Pacific Ocean,239.99999999999997
2488,102,DCM,0.8 to 5,332,4.43e-07,dsyb,South Pacific Ocean,443.0
2489,102,DCM,0.8 to 5,2743,2.25e-08,dsyb,South Pacific Ocean,22.5
2490,102,DCM,0.8 to 5,179,7.780000000000001e-08,dsyb,South Pacific Ocean,77.80000000000001
2491,102,DCM,0.8 to 5,188,4.8099999999999994e-08,dsyb,South Pacific Ocean,48.099999999999994
2492,102,DCM,0.8 to 5,36,0.0,dsyb,South Pacific Ocean,0.0
2493,102,DCM,0.8 to 5,166,1.6300000000000002e-07,dsyb,South Pacific Ocean,163.00000000000003
2494,102,DCM,0.8 to 5,58,0.0,dsyb,South Pacific Ocean,0.0
2495,18,SRF,5 to 20,12,0.0,dsyb,Mediterranean Sea,0.0
2496,151,SRF,5 to 20,46,0.0,dsyb,North Atlantic Ocean,0.0
2497,151,SRF,5 to 20,2493,0.0,dsyb,North Atlantic Ocean,0.0
2498,151,SRF,5 to 20,12,0.0,dsyb,North Atlantic Ocean,0.0
2499,11,SRF,5 to 20,66,6.7e-08,dsyb,Mediterranean Sea,67.0
2500,102,SRF,0.8 to 5,44,1.4099999999999999e-05,dsyb,South Pacific Ocean,14099.999999999998
2501,102,SRF,0.8 to 5,332,2.43e-07,dsyb,South Pacific Ocean,243.0
2502,102,SRF,0.8 to 5,58,3.76e-08,dsyb,South Pacific Ocean,37.6
2503,83,SRF,0.8 to 5,13,1.13e-05,dsyb,Southern Ocean (S of 40S),11300.0
2504,83,SRF,0.8 to 5,66,1.26e-07,dsyb,Southern Ocean (S of 40S),125.99999999999999
2505,83,SRF,0.8 to 5,30,8.55e-08,dsyb,Southern Ocean (S of 40S),85.5
2506,83,SRF,0.8 to 5,85,0.0,dsyb,Southern Ocean (S of 40S),0.0
2507,83,SRF,0.8 to 5,74,8.64e-08,dsyb,Southern Ocean (S of 40S),86.4
2508,83,SRF,0.8 to 5,112,0.0,dsyb,Southern Ocean (S of 40S),0.0
2509,83,SRF,0.8 to 5,747,6.47e-08,dsyb,Southern Ocean (S of 40S),64.7
2510,83,SRF,0.8 to 5,4,1.6899999999999997e-05,dsyb,Southern Ocean (S of 40S),16899.999999999996
2511,83,SRF,0.8 to 5,67,5.87e-06,dsyb,Southern Ocean (S of 40S),5870.0
2512,83,SRF,0.8 to 5,58,1.13e-06,dsyb,Southern Ocean (S of 40S),1130.0
2513,84,SRF,5 to 20,112,0.0,dsyb,Southern Ocean (S of 40S),0.0
2514,84,SRF,5 to 20,4,3.19e-07,dsyb,Southern Ocean (S of 40S),319.0
2515,84,SRF,5 to 20,30,1.6399999999999999e-07,dsyb,Southern Ocean (S of 40S),164.0
2516,84,SRF,5 to 20,13,6.24e-07,dsyb,Southern Ocean (S of 40S),624.0
2517,84,SRF,5 to 20,74,1.45e-07,dsyb,Southern Ocean (S of 40S),145.0
2518,84,SRF,5 to 20,44,6.06e-08,dsyb,Southern Ocean (S of 40S),60.6
2519,25,SRF,20 to 180,12,0.0,dsyb,Mediterranean Sea,0.0
2520,25,SRF,20 to 180,46,0.0,dsyb,Mediterranean Sea,0.0
2521,25,SRF,20 to 180,38,3.15e-08,dsyb,Mediterranean Sea,31.499999999999996
2522,150,SRF,5 to 20,166,5.2e-08,dsyb,North Atlantic Ocean,52.0
2523,150,SRF,5 to 20,2493,0.0,dsyb,North Atlantic Ocean,0.0
2524,150,SRF,5 to 20,1580,0.0,dsyb,North Atlantic Ocean,0.0
2525,150,SRF,5 to 20,1255,1.1699999999999999e-07,dsyb,North Atlantic Ocean,116.99999999999999
2526,150,SRF,5 to 20,66,3.2e-08,dsyb,North Atlantic Ocean,32.0
2527,136,SRF,0.8 to 5,58,8.339999999999999e-08,dsyb,North Pacific Ocean,83.39999999999999
2528,136,SRF,0.8 to 5,36,3.69e-08,dsyb,North Pacific Ocean,36.9
2529,136,SRF,0.8 to 5,166,7.44e-08,dsyb,North Pacific Ocean,74.4
2530,136,SRF,0.8 to 5,225,4.58e-08,dsyb,North Pacific Ocean,45.8
2531,136,SRF,0.8 to 5,179,2.98e-08,dsyb,North Pacific Ocean,29.799999999999997
2532,136,SRF,0.8 to 5,2743,2.5899999999999997e-08,dsyb,North Pacific Ocean,25.9
2533,136,SRF,0.8 to 5,332,4.12e-08,dsyb,North Pacific Ocean,41.199999999999996
2534,136,SRF,0.8 to 5,66,5.16e-07,dsyb,North Pacific Ocean,516.0
2535,136,SRF,0.8 to 5,44,2.54e-06,dsyb,North Pacific Ocean,2540.0
2536,85,DCM,20 to 180,13,1.9e-06,dsyb,Southern Ocean (S of 40S),1900.0
2537,85,DCM,20 to 180,74,2.3199999999999999e-07,dsyb,Southern Ocean (S of 40S),232.0
2538,85,DCM,20 to 180,112,0.0,dsyb,Southern Ocean (S of 40S),0.0
